1627776000000,3.03620000,3.18040000,3.00650000,3.16320000,813672.31000000,1627779599999,2535734.35256100,13555,409384.04000000,1274741.75605500,0
1627779600000,3.16330000,3.16790000,3.12710000,3.14120000,369904.68000000,1627783199999,1164392.50204200,2912,140444.56000000,441940.77883700,0
1627783200000,3.14110000,3.15960000,3.11870000,3.14780000,112768.01000000,1627786799999,354190.60052900,1119,52237.17000000,164052.74829000,0
1627786800000,3.14970000,3.17490000,3.12490000,3.17050000,159815.70000000,1627790399999,503859.22930600,1639,78739.38000000,248281.30532100,0
1627790400000,3.17310000,3.18080000,3.13780000,3.15450000,181662.08000000,1627793999999,574225.42076100,1725,98771.86000000,312099.36876800,0
1627794000000,3.15390000,3.16300000,3.10210000,3.13860000,179827.42000000,1627797599999,562253.16393700,1557,75929.14000000,237455.84242600,0
1627797600000,3.13870000,3.14170000,3.12010000,3.13390000,150855.57000000,1627801199999,472408.28459900,979,78324.40000000,245155.92626400,0
1627801200000,3.13400000,3.15360000,3.12290000,3.12950000,126690.82000000,1627804799999,397718.81423800,1222,75615.26000000,237425.47626100,0
1627804800000,3.13150000,3.16070000,3.12740000,3.14120000,102418.28000000,1627808399999,322417.14409500,1025,36866.45000000,116033.58159400,0
1627808400000,3.13900000,3.15970000,3.13530000,3.15960000,75836.25000000,1627811999999,238839.97974300,752,31245.87000000,98490.28580300,0
1627812000000,3.15950000,3.16000000,3.06600000,3.08520000,282142.66000000,1627815599999,875779.75685600,3400,106660.88000000,331452.01437100,0
1627815600000,3.08750000,3.11050000,3.04120000,3.09550000,360584.66000000,1627819199999,1111474.68694100,3391,211736.19000000,653402.50075500,0
1627819200000,3.09340000,3.12980000,3.08670000,3.11120000,183316.14000000,1627822799999,571116.60785700,1765,71955.71000000,224020.67191200,0
1627822800000,3.11090000,3.12100000,3.06780000,3.09430000,220369.37000000,1627826399999,680916.56083300,1760,93768.94000000,289623.20130300,0
