1614556800000,3.42560000,3.50960000,3.40050000,3.49070000,317378.63000000,1614560399999,1101004.39190200,2841,173625.16000000,602681.36433500,0
1614560400000,3.49230000,3.50320000,3.44510000,3.49090000,300099.07000000,1614563999999,1042207.80946000,2074,151267.38000000,525279.46222000,0
1614564000000,3.49480000,3.53500000,3.47040000,3.47980000,217651.47000000,1614567599999,762616.33580200,2374,105279.80000000,369125.08914400,0
1614567600000,3.47870000,3.52220000,3.44860000,3.45550000,149551.19000000,1614571199999,520806.16752000,1538,66033.78000000,230057.70229700,0
1614571200000,3.45650000,3.47750000,3.41350000,3.46070000,137288.68000000,1614574799999,473031.95847500,1434,66366.19000000,228756.81862100,0
1614574800000,3.45700000,3.46940000,3.42050000,3.43060000,130170.25000000,1614578399999,447525.19135800,1110,60720.98000000,208921.94160200,0
1614578400000,3.43070000,3.45900000,3.38890000,3.41260000,159349.47000000,1614581999999,545369.28109300,1500,90948.21000000,311299.79563000,0
1614582000000,3.41670000,3.46610000,3.40550000,3.45880000,169984.78000000,1614585599999,583816.46026000,1441,97940.76000000,336511.21082500,0
1614585600000,3.45900000,3.57000000,3.45740000,3.55280000,355563.83000000,1614589199999,1255280.00074100,3446,149830.88000000,528177.40761700,0
1614589200000,3.55130000,3.60330000,3.54000000,3.58770000,358731.59000000,1614592799999,1282088.78706400,3460,184809.99000000,660928.39494900,0
1614592800000,3.59210000,3.60960000,3.54520000,3.58320000,299021.58000000,1614596399999,1070106.81631100,2696,144910.62000000,518815.51452100,0
1614596400000,3.58560000,3.60790000,3.55460000,3.59180000,344002.54000000,1614599999999,1231403.25960400,2599,176184.48000000,630924.80457600,0
1614600000000,3.59180000,3.63080000,3.55970000,3.60000000,434914.39000000,1614603599999,1565940.27576300,3524,215072.79000000,775048.85106700,0
1614603600000,3.60000000,3.63100000,3.53550000,3.53930000,369290.04000000,1614607199999,1324023.80051900,2859,191951.53000000,688640.56484600,0
1614607200000,3.54050000,3.58990000,3.51850000,3.56460000,320510.52000000,1614610799999,1139293.59031400,2250,157886.44000000,561027.51652400,0
1614610800000,3.56750000,3.65970000,3.55650000,3.65970000,471961.37000000,1614614399999,1706985.82574400,3784,255681.84000000,924764.76358000,0
1614614400000,3.65930000,3.68870000,3.55930000,3.60000000,663226.91000000,1614617999999,2411103.00771200,5520,334961.42000000,1218966.11086900,0
1614618000000,3.60000000,3.61360000,3.53640000,3.53860000,248583.63000000,1614621599999,888339.30586700,2363,115898.21000000,414534.81819900,0
1614621600000,3.54000000,3.58690000,3.53010000,3.57650000,257854.03000000,1614625199999,917436.49398200,2296,116220.58000000,413596.39309800,0
1614625200000,3.57650000,3.59300000,3.51540000,3.53950000,248622.84000000,1614628799999,883172.70309800,2232,124169.92000000,441382.91408600,0
1614628800000,3.53790000,3.58790000,3.53200000,3.56410000,220245.73000000,1614632399999,783341.96630800,1665,99241.76000000,353258.43157800,0
1614632400000,3.56200000,3.59780000,3.55210000,3.59320000,165618.77000000,1614635999999,591261.56619400,1222,61908.44000000,220933.03530500,0
1614636000000,3.59530000,3.62960000,3.57510000,3.61930000,148298.61000000,1614639599999,534362.10135500,1464,72717.64000000,261939.01006500,0
1614639600000,3.62030000,3.65000000,3.61610000,3.63360000,192259.04000000,1614643199999,698692.42547500,1864,104449.50000000,379642.84237900,0
1614643200000,3.63360000,3.69990000,3.55710000,3.58380000,508921.85000000,1614646799999,1851745.88062600,4557,256995.90000000,935205.87470700,0
1614646800000,3.58370000,3.58640000,3.54000000,3.58470000,142511.40000000,1614650399999,508063.89564300,1608,51948.06000000,185249.53813600,0
1614650400000,3.58470000,3.65690000,3.55130000,3.61550000,360055.80000000,1614653999999,1297740.65018200,2690,185199.48000000,667465.28387600,0
1614654000000,3.61490000,3.63830000,3.54930000,3.59770000,309207.43000000,1614657599999,1108357.75785200,2198,160813.30000000,576374.91690400,0
1614657600000,3.59800000,3.64740000,3.57370000,3.64660000,270916.47000000,1614661199999,977452.63106900,1933,166172.19000000,599912.59330100,0
1614661200000,3.64640000,3.66140000,3.59150000,3.59610000,230223.15000000,1614664799999,835325.69722200,1831,114970.52000000,417164.84571800,0
1614664800000,3.59610000,3.60560000,3.54160000,3.57530000,225606.46000000,1614668399999,805847.06915800,1996,122910.10000000,438903.98464200,0
1614668400000,3.57650000,3.60740000,3.53710000,3.56610000,245860.72000000,1614671999999,878498.37471200,1806,128656.80000000,459996.81486400,0
1614672000000,3.56970000,3.64880000,3.56370000,3.63150000,380389.74000000,1614675599999,1376375.36206100,2545,194202.68000000,702820.86079900,0
1614675600000,3.63230000,3.70750000,3.63210000,3.67900000,436059.20000000,1614679199999,1604107.20537800,4036,223020.54000000,820804.00658000,0
1614679200000,3.68160000,3.72130000,3.60810000,3.62490000,420714.40000000,1614682799999,1543115.50499800,3458,184135.14000000,676328.90758300,0
1614682800000,3.62390000,3.70190000,3.60800000,3.68400000,248669.23000000,1614686399999,908925.03537100,2168,127756.94000000,467081.93277300,0
1614686400000,3.68490000,3.75000000,3.67360000,3.73100000,620161.75000000,1614689999999,2299313.87127900,4939,337405.89000000,1250933.52791400,0
1614690000000,3.72880000,3.76420000,3.70340000,3.75930000,546211.02000000,1614693599999,2043866.02768700,4319,284304.64000000,1064053.12188700,0
1614693600000,3.76020000,3.80570000,3.72650000,3.73560000,619727.08000000,1614697199999,2335595.29034800,5278,331388.90000000,1249020.05892200,0
1614697200000,3.73280000,3.76620000,3.66570000,3.69870000,465484.46000000,1614700799999,1724930.53030900,3669,222885.62000000,826018.39898900,0
1614700800000,3.69710000,3.74700000,3.55000000,3.58860000,861564.10000000,1614704399999,3147589.42073000,6711,394363.86000000,1442082.01131700,0
1614704400000,3.58850000,3.62150000,3.54620000,3.59270000,532985.21000000,1614707999999,1910904.83691500,3960,255526.32000000,916202.96801600,0
1614708000000,3.59230000,3.61890000,3.54390000,3.56350000,235214.33000000,1614711599999,843487.28593700,2108,114680.29000000,411571.26472700,0
1614711600000,3.56820000,3.57790000,3.48520000,3.52890000,403457.66000000,1614715199999,1423284.46082500,3263,160319.43000000,565952.90637900,0
1614715200000,3.52790000,3.58750000,3.50230000,3.57850000,268974.62000000,1614718799999,951405.75810000,2351,140801.91000000,498118.78170400,0
1614718800000,3.57810000,3.64430000,3.55600000,3.61740000,611113.03000000,1614722399999,2200038.15992400,3889,272262.05000000,980316.69803800,0
1614722400000,3.61450000,3.65090000,3.59470000,3.64500000,224155.02000000,1614725999999,813041.18145100,1801,121587.61000000,441351.94259700,0
1614726000000,3.64480000,3.70670000,3.64070000,3.68980000,318047.56000000,1614729599999,1169726.77656500,3215,155208.70000000,570973.18958900,0
1614729600000,3.68720000,3.83000000,3.66000000,3.82250000,861203.62000000,1614733199999,3252784.82368500,6694,502173.54000000,1896485.00521700,0
1614733200000,3.82430000,3.93320000,3.81790000,3.86150000,680530.77000000,1614736799999,2637302.84437100,6194,329037.17000000,1274293.26003300,0
