1633046400000,6.07200000,6.19100000,6.01100000,6.06900000,959016.50000000,1633049999999,5852991.87210000,13573,467868.10000000,2855285.26230000,0
1633050000000,6.07100000,6.12300000,6.01700000,6.09400000,426030.30000000,1633053599999,2584757.04350000,5291,207245.90000000,1257576.69230000,0
1633053600000,6.09600000,6.26000000,6.07400000,6.20500000,740998.50000000,1633057199999,4562352.39790000,11051,370961.70000000,2284802.08070000,0
1633057200000,6.20500000,6.48000000,6.15900000,6.47600000,1150056.50000000,1633060799999,7271604.30540000,24087,602637.30000000,3813170.22210000,0
1633060800000,6.47500000,6.59400000,6.36000000,6.50600000,1380166.00000000,1633064399999,8958313.65990000,20644,702509.70000000,4561518.47590000,0
1633064400000,6.50900000,6.70800000,6.49100000,6.63300000,1224771.60000000,1633067999999,8107604.67160000,20102,662345.90000000,4383962.68520000,0
1633068000000,6.63500000,6.68000000,6.54500000,6.57800000,836372.60000000,1633071599999,5526762.14660000,10361,391606.00000000,2588844.66420000,0
1633071600000,6.58000000,6.70000000,6.54600000,6.67100000,1018637.00000000,1633075199999,6752527.47020000,11184,520694.70000000,3452265.23720000,0
1633075200000,6.67100000,6.81300000,6.65900000,6.67400000,1454147.00000000,1633078799999,9806309.41890000,23003,729953.60000000,4923277.81800000,0
1633078800000,6.67800000,6.68500000,6.57800000,6.61700000,493693.00000000,1633082399999,3271735.64670000,7552,220236.80000000,1459786.01240000,0
1633082400000,6.62000000,6.86700000,6.57000000,6.68000000,1603454.90000000,1633085999999,10780497.47830000,24141,832634.50000000,5599458.55780000,0
1633086000000,6.68200000,6.79700000,6.64600000,6.75100000,1097037.20000000,1633089599999,7360848.14000000,12323,534054.60000000,3581716.08180000,0
1633089600000,6.74800000,6.77700000,6.57600000,6.60600000,801464.50000000,1633093199999,5340197.66120000,9597,331824.80000000,2212798.81600000,0
1633093200000,6.60700000,6.67200000,6.45900000,6.46400000,665052.60000000,1633096799999,4364155.05310000,9647,292833.00000000,1922759.66980000,0
1633096800000,6.46500000,6.56200000,6.45400000,6.54100000,595381.30000000,1633100399999,3877252.99010000,6899,320585.00000000,2088363.23970000,0
1633100400000,6.54200000,6.66000000,6.51000000,6.62200000,507034.40000000,1633103999999,3340427.64900000,6331,250069.90000000,1648200.90370000,0
1633104000000,6.62400000,6.66900000,6.55900000,6.58400000,483997.00000000,1633107599999,3198021.02970000,5775,230962.30000000,1527559.34590000,0
1633107600000,6.58600000,6.59200000,6.49300000,6.55700000,349931.50000000,1633111199999,2289082.90200000,4747,169159.30000000,1106364.36250000,0
1633111200000,6.55600000,6.63200000,6.52000000,6.58900000,450819.10000000,1633114799999,2965613.78870000,6928,236073.10000000,1553462.96670000,0
1633114800000,6.58900000,6.62400000,6.52600000,6.61500000,314573.50000000,1633118399999,2069399.04330000,3772,153322.40000000,1009018.51190000,0
1633118400000,6.61500000,6.61700000,6.51600000,6.57000000,280315.60000000,1633121999999,1838459.67240000,3282,125040.30000000,820212.54060000,0
1633122000000,6.57000000,6.64700000,6.54600000,6.59000000,321603.40000000,1633125599999,2119464.81580000,3933,154483.60000000,1018083.99530000,0
1633125600000,6.58800000,6.64900000,6.51400000,6.55100000,310032.40000000,1633129199999,2041928.92230000,4179,153981.70000000,1013794.95640000,0
1633129200000,6.55100000,6.71200000,6.52800000,6.69000000,306715.70000000,1633132799999,2027524.06970000,5820,169628.50000000,1121864.62450000,0
1633132800000,6.69000000,6.76000000,6.51900000,6.74100000,743977.20000000,1633136399999,4942295.77860000,13826,371006.00000000,2464619.23230000,0
