1622505600000,3.60500000,3.63370000,3.57400000,3.61030000,554495.75000000,1622509199999,1999692.64186300,5968,279381.18000000,1007848.77887400,0
1622509200000,3.61080000,3.61090000,3.52900000,3.53590000,376011.60000000,1622512799999,1340805.07824400,3984,195215.63000000,696196.43158900,0
1622512800000,3.54140000,3.56140000,3.48820000,3.54560000,396507.98000000,1622516399999,1396868.36851200,3824,196044.71000000,690854.92031700,0
1622516400000,3.54380000,3.56600000,3.46370000,3.50830000,554549.90000000,1622519999999,1951226.96406900,4136,298672.28000000,1050455.22352800,0
1622520000000,3.50460000,3.52860000,3.46970000,3.50720000,475993.00000000,1622523599999,1667082.28846800,3105,228119.37000000,799250.80283900,0
1622523600000,3.50230000,3.59990000,3.50130000,3.58880000,341849.75000000,1622527199999,1213409.78407900,3198,174592.30000000,619961.73287000,0
1622527200000,3.58880000,3.60590000,3.53250000,3.57260000,367161.97000000,1622530799999,1309249.51299700,2952,183475.67000000,654292.25002100,0
1622530800000,3.57300000,3.61470000,3.53380000,3.60080000,369582.49000000,1622534399999,1320966.99589800,3230,187553.07000000,670633.79633600,0
1622534400000,3.59800000,3.62530000,3.43290000,3.47520000,520877.34000000,1622537999999,1830524.30883400,5676,263004.41000000,924819.96024900,0
1622538000000,3.46730000,3.51970000,3.45180000,3.48490000,357389.99000000,1622541599999,1246738.27818100,2823,185705.55000000,647878.93999700,0
1622541600000,3.48320000,3.55710000,3.46380000,3.54770000,337443.20000000,1622545199999,1187935.93087600,2588,180669.28000000,636563.17832000,0
1622545200000,3.55220000,3.64010000,3.53080000,3.63230000,436372.63000000,1622548799999,1562870.09813700,4403,242090.54000000,867307.71949000,0
1622548800000,3.63100000,3.63800000,3.55710000,3.56000000,443862.70000000,1622552399999,1597353.28058200,4353,218185.72000000,785345.72166900,0
1622552400000,3.56030000,3.64960000,3.48740000,3.62600000,617839.71000000,1622555999999,2203793.60021900,7146,314201.10000000,1119508.31158400,0
1622556000000,3.62600000,3.64760000,3.58690000,3.61000000,328263.85000000,1622559599999,1187665.58889300,3324,156539.91000000,566433.12079000,0
1622559600000,3.60650000,3.60900000,3.54550000,3.56360000,177742.74000000,1622563199999,634844.60049100,2057,94308.67000000,337019.94610200,0
1622563200000,3.56320000,3.58550000,3.50820000,3.52770000,250479.25000000,1622566799999,889729.54341500,2522,122891.40000000,436611.20539500,0
1622566800000,3.52590000,3.56070000,3.50450000,3.55510000,166161.54000000,1622570399999,586793.72600300,1698,78650.26000000,277915.81930400,0
1622570400000,3.55500000,3.60910000,3.54640000,3.60170000,201463.57000000,1622573999999,722070.36728400,1901,104283.10000000,374082.77390200,0
1622574000000,3.60240000,3.60460000,3.52280000,3.54010000,258366.64000000,1622577599999,920758.49915000,2478,118576.42000000,422777.74930500,0
1622577600000,3.54320000,3.63490000,3.53610000,3.63130000,215337.98000000,1622581199999,773988.29076000,2503,124312.72000000,447195.15676500,0
1622581200000,3.63180000,3.64840000,3.57500000,3.64130000,247113.48000000,1622584799999,894506.10114400,3076,122198.79000000,442820.76082900,0
